R:A::C:P,0 2 5,1,3 4 6
0 2 5,0.46688741721854304,0.16887417218543047,0.36423841059602646
1,0.43214285714285716,0.25,0.31785714285714284
3 4 6,0.4120603015075377,0.1306532663316583,0.457286432160804
